frame,abstime,reltime,Cursor 1 [C],Cursor 2 [C],Cursor 3 [C]
25437,27:53.6,692.576,1.02E+02,3.99E+01,3.71E+01
25438,27:53.7,692.638,1.02E+02,3.99E+01,3.70E+01
25439,27:53.7,692.7,1.02E+02,3.99E+01,3.70E+01
25440,27:53.8,692.764,1.02E+02,3.99E+01,3.70E+01
25441,27:53.9,692.824,1.02E+02,3.99E+01,3.71E+01
25442,27:53.9,692.889,1.02E+02,3.99E+01,3.71E+01
25443,27:54.0,692.949,1.02E+02,4.00E+01,3.71E+01
25444,27:54.2,693.139,1.02E+02,4.01E+01,3.71E+01
25445,27:54.2,693.199,1.02E+02,4.01E+01,3.71E+01
25446,27:54.3,693.262,1.02E+02,4.01E+01,3.72E+01
25447,27:54.4,693.325,1.02E+02,4.01E+01,3.72E+01
25448,27:54.4,693.386,1.02E+02,4.02E+01,3.72E+01
25449,27:54.5,693.451,1.02E+02,4.02E+01,3.72E+01
25450,27:54.5,693.513,1.02E+02,4.02E+01,3.72E+01
25451,27:54.6,693.575,1.02E+02,4.01E+01,3.72E+01
25452,27:54.7,693.639,1.02E+02,4.01E+01,3.72E+01
25453,27:54.7,693.701,1.02E+02,4.01E+01,3.72E+01
25454,27:54.8,693.763,1.02E+02,4.01E+01,3.72E+01
25455,27:54.9,693.827,1.02E+02,4.01E+01,3.72E+01
25456,27:54.9,693.888,1.02E+02,4.01E+01,3.72E+01
25457,27:55.0,693.949,1.02E+02,4.02E+01,3.72E+01
25458,27:55.0,694.014,1.02E+02,4.02E+01,3.72E+01
25459,27:55.1,694.073,1.02E+02,4.02E+01,3.72E+01
25460,27:55.2,694.139,1.02E+02,4.02E+01,3.73E+01
25461,27:55.2,694.202,1.02E+02,4.02E+01,3.72E+01
25462,27:55.3,694.263,1.02E+02,4.02E+01,3.72E+01
25463,27:55.4,694.326,1.02E+02,4.02E+01,3.73E+01
25464,27:55.4,694.389,1.02E+02,4.02E+01,3.73E+01
25465,27:55.5,694.449,1.02E+02,4.02E+01,3.73E+01
25466,27:55.5,694.514,1.02E+02,4.02E+01,3.73E+01
25467,27:55.6,694.575,1.02E+02,4.02E+01,3.73E+01
25468,27:55.7,694.637,1.02E+02,4.02E+01,3.73E+01
25469,27:55.7,694.699,1.03E+02,4.03E+01,3.73E+01
25470,27:55.8,694.762,1.03E+02,4.03E+01,3.73E+01
25471,27:55.8,694.823,1.03E+02,4.03E+01,3.73E+01
25472,27:55.9,694.889,1.03E+02,4.03E+01,3.73E+01
25473,27:56.0,694.95,1.03E+02,4.03E+01,3.74E+01
25474,27:56.0,695.013,1.03E+02,4.03E+01,3.74E+01
25475,27:56.1,695.074,1.03E+02,4.03E+01,3.74E+01
25476,27:56.2,695.138,1.03E+02,4.03E+01,3.74E+01
25477,27:56.2,695.2,1.03E+02,4.03E+01,3.74E+01
25478,27:56.3,695.262,1.03E+02,4.03E+01,3.74E+01
25479,27:56.4,695.324,1.03E+02,4.04E+01,3.74E+01
25480,27:56.4,695.389,1.03E+02,4.04E+01,3.74E+01
25481,27:56.5,695.45,1.03E+02,4.03E+01,3.74E+01
25482,27:56.5,695.513,1.03E+02,4.04E+01,3.75E+01
25483,27:56.6,695.574,1.03E+02,4.04E+01,3.75E+01
25484,27:56.7,695.638,1.03E+02,4.04E+01,3.75E+01
25485,27:56.7,695.699,1.03E+02,4.04E+01,3.75E+01
25486,27:56.8,695.764,1.03E+02,4.05E+01,3.76E+01
25487,27:56.9,695.825,1.03E+02,4.05E+01,3.76E+01
25488,27:56.9,695.887,1.03E+02,4.05E+01,3.76E+01
25489,27:57.0,695.952,1.03E+02,4.05E+01,3.77E+01
25490,27:57.0,696.014,1.03E+02,4.05E+01,3.76E+01
25491,27:57.1,696.076,1.03E+02,4.05E+01,3.75E+01
25492,27:57.2,696.138,1.03E+02,4.05E+01,3.75E+01
25493,27:57.2,696.2,1.03E+02,4.05E+01,3.76E+01
25494,27:57.3,696.262,1.03E+02,4.05E+01,3.76E+01
25495,27:57.4,696.327,1.03E+02,4.05E+01,3.76E+01
25496,27:57.4,696.386,1.03E+02,4.06E+01,3.76E+01
25497,27:57.5,696.451,1.03E+02,4.05E+01,3.76E+01
25498,27:57.5,696.514,1.03E+02,4.06E+01,3.76E+01
25499,27:57.6,696.576,1.03E+02,4.06E+01,3.77E+01
25500,27:57.7,696.639,1.03E+02,4.06E+01,3.77E+01
25501,27:57.7,696.701,1.03E+02,4.06E+01,3.77E+01
25502,27:57.8,696.762,1.03E+02,4.06E+01,3.77E+01
25503,27:57.9,696.824,1.03E+02,4.06E+01,3.77E+01
25504,27:57.9,696.888,1.03E+02,4.06E+01,3.77E+01
25505,27:58.0,696.949,1.03E+02,4.06E+01,3.77E+01
25506,27:58.0,697.012,1.03E+02,4.06E+01,3.77E+01
25507,27:58.1,697.075,1.03E+02,4.06E+01,3.77E+01
25508,27:58.2,697.137,1.03E+02,4.06E+01,3.77E+01
25509,27:58.2,697.199,1.03E+02,4.06E+01,3.77E+01
25510,27:58.3,697.262,1.03E+02,4.06E+01,3.77E+01
25511,27:58.3,697.323,1.03E+02,4.06E+01,3.77E+01
25512,27:58.4,697.389,1.03E+02,4.06E+01,3.77E+01
25513,27:58.5,697.451,1.03E+02,4.07E+01,3.77E+01
25514,27:58.5,697.513,1.03E+02,4.06E+01,3.77E+01
25515,27:58.6,697.575,1.03E+02,4.06E+01,3.77E+01
25516,27:58.7,697.638,1.03E+02,4.07E+01,3.77E+01
25517,27:58.7,697.7,1.03E+02,4.07E+01,3.77E+01
25518,27:58.8,697.762,1.03E+02,4.07E+01,3.77E+01
25519,27:58.9,697.827,1.03E+02,4.07E+01,3.77E+01
25520,27:58.9,697.888,1.03E+02,4.07E+01,3.77E+01
25521,27:59.0,697.949,1.03E+02,4.07E+01,3.77E+01
25522,27:59.2,698.14,1.03E+02,4.08E+01,3.79E+01
25523,27:59.2,698.202,1.03E+02,4.08E+01,3.79E+01
25524,27:59.3,698.261,1.03E+02,4.08E+01,3.79E+01
25525,27:59.4,698.327,1.03E+02,4.08E+01,3.79E+01
25526,27:59.4,698.388,1.04E+02,4.08E+01,3.79E+01
25527,27:59.5,698.449,1.04E+02,4.08E+01,3.79E+01
25528,27:59.5,698.514,1.04E+02,4.08E+01,3.78E+01
25529,27:59.6,698.576,1.04E+02,4.08E+01,3.78E+01
25530,27:59.7,698.637,1.04E+02,4.08E+01,3.79E+01
25531,27:59.7,698.701,1.04E+02,4.09E+01,3.79E+01
25532,27:59.8,698.764,1.04E+02,4.09E+01,3.79E+01
25533,27:59.9,698.824,1.04E+02,4.09E+01,3.79E+01
25534,27:59.9,698.887,1.04E+02,4.09E+01,3.79E+01
25535,28:00.0,698.95,1.04E+02,4.09E+01,3.79E+01
25536,28:00.0,699.012,1.04E+02,4.09E+01,3.79E+01
25537,28:00.1,699.073,1.04E+02,4.10E+01,3.80E+01
25538,28:00.2,699.138,1.04E+02,4.10E+01,3.80E+01
25539,28:00.2,699.201,1.04E+02,4.10E+01,3.80E+01
25540,28:00.3,699.264,1.04E+02,4.10E+01,3.80E+01
25541,28:00.4,699.326,1.04E+02,4.10E+01,3.80E+01
25542,28:00.4,699.389,1.04E+02,4.10E+01,3.80E+01
25543,28:00.5,699.45,1.04E+02,4.10E+01,3.81E+01
25544,28:00.5,699.512,1.04E+02,4.11E+01,3.81E+01
25545,28:00.6,699.574,1.04E+02,4.11E+01,3.81E+01
25546,28:00.7,699.636,1.04E+02,4.11E+01,3.81E+01
25547,28:00.7,699.699,1.04E+02,4.11E+01,3.81E+01
25548,28:00.8,699.764,1.04E+02,4.11E+01,3.81E+01
25549,28:00.9,699.826,1.04E+02,4.12E+01,3.81E+01
25550,28:00.9,699.889,1.04E+02,4.12E+01,3.81E+01
25551,28:01.0,699.95,1.04E+02,4.13E+01,3.81E+01
25552,28:01.0,700.012,1.04E+02,4.13E+01,3.81E+01
25553,28:01.1,700.075,1.04E+02,4.13E+01,3.82E+01
25554,28:01.2,700.137,1.04E+02,4.13E+01,3.82E+01
25555,28:01.2,700.199,1.04E+02,4.13E+01,3.82E+01
25556,28:01.3,700.264,1.04E+02,4.13E+01,3.82E+01
25557,28:01.4,700.326,1.04E+02,4.13E+01,3.82E+01
25558,28:01.4,700.388,1.04E+02,4.13E+01,3.82E+01
25559,28:01.5,700.452,1.04E+02,4.13E+01,3.82E+01
25560,28:01.5,700.514,1.04E+02,4.13E+01,3.82E+01
25561,28:01.6,700.574,1.04E+02,4.13E+01,3.82E+01
25562,28:01.7,700.637,1.04E+02,4.14E+01,3.83E+01
25563,28:01.7,700.703,1.04E+02,4.14E+01,3.82E+01
25564,28:01.8,700.762,1.04E+02,4.14E+01,3.83E+01
25565,28:01.8,700.823,1.04E+02,4.14E+01,3.83E+01
25566,28:01.9,700.888,1.04E+02,4.14E+01,3.83E+01
25567,28:02.0,700.949,1.04E+02,4.14E+01,3.83E+01
25568,28:02.0,701.014,1.04E+02,4.14E+01,3.83E+01
25569,28:02.1,701.075,1.05E+02,4.14E+01,3.83E+01
25570,28:02.2,701.138,1.05E+02,4.14E+01,3.83E+01
25571,28:02.2,701.199,1.05E+02,4.15E+01,3.84E+01
25572,28:02.3,701.262,1.05E+02,4.16E+01,3.84E+01
25573,28:02.4,701.325,1.05E+02,4.16E+01,3.84E+01
25574,28:02.4,701.388,1.05E+02,4.16E+01,3.84E+01
25575,28:02.5,701.449,1.05E+02,4.16E+01,3.85E+01
25576,28:02.5,701.514,1.05E+02,4.16E+01,3.85E+01
25577,28:02.6,701.576,1.05E+02,4.16E+01,3.85E+01
25578,28:02.7,701.639,1.05E+02,4.17E+01,3.85E+01
25579,28:02.7,701.701,1.05E+02,4.17E+01,3.85E+01
25580,28:02.8,701.761,1.05E+02,4.17E+01,3.85E+01
25581,28:02.9,701.827,1.05E+02,4.17E+01,3.86E+01
25582,28:02.9,701.889,1.05E+02,4.17E+01,3.86E+01
25583,28:03.0,701.951,1.05E+02,4.17E+01,3.86E+01
25584,28:03.0,702.014,1.05E+02,4.18E+01,3.86E+01
25585,28:03.1,702.074,1.05E+02,4.18E+01,3.87E+01
25586,28:03.2,702.14,1.05E+02,4.18E+01,3.87E+01
25587,28:03.2,702.202,1.05E+02,4.19E+01,3.87E+01
25588,28:03.3,702.263,1.05E+02,4.19E+01,3.87E+01
25589,28:03.4,702.326,1.05E+02,4.19E+01,3.87E+01
25590,28:03.4,702.387,1.05E+02,4.19E+01,3.87E+01
25591,28:03.5,702.451,1.05E+02,4.19E+01,3.87E+01
25592,28:03.5,702.513,1.05E+02,4.19E+01,3.87E+01
25593,28:03.6,702.575,1.05E+02,4.19E+01,3.87E+01
25594,28:03.7,702.638,1.05E+02,4.19E+01,3.87E+01
25595,28:03.7,702.698,1.05E+02,4.19E+01,3.88E+01
25596,28:03.8,702.763,1.05E+02,4.19E+01,3.88E+01
25597,28:03.9,702.825,1.05E+02,4.19E+01,3.88E+01
25598,28:03.9,702.887,1.05E+02,4.20E+01,3.88E+01
25599,28:04.0,702.952,1.05E+02,4.20E+01,3.88E+01
25600,28:04.2,703.146,1.05E+02,4.20E+01,3.88E+01
25601,28:04.2,703.201,1.05E+02,4.20E+01,3.88E+01
25602,28:04.3,703.264,1.05E+02,4.20E+01,3.88E+01
25603,28:04.4,703.325,1.05E+02,4.20E+01,3.88E+01
25604,28:04.4,703.388,1.05E+02,4.21E+01,3.88E+01
25605,28:04.5,703.449,1.05E+02,4.21E+01,3.88E+01
25606,28:04.5,703.512,1.05E+02,4.21E+01,3.89E+01
25607,28:04.6,703.574,1.05E+02,4.21E+01,3.89E+01
25608,28:04.7,703.64,1.05E+02,4.21E+01,3.89E+01
25609,28:04.7,703.701,1.05E+02,4.21E+01,3.89E+01
25610,28:04.8,703.762,1.05E+02,4.21E+01,3.89E+01
25611,28:04.9,703.824,1.05E+02,4.21E+01,3.89E+01
25612,28:04.9,703.89,1.05E+02,4.21E+01,3.89E+01
25613,28:05.0,703.95,1.05E+02,4.21E+01,3.89E+01
25614,28:05.0,704.014,1.05E+02,4.21E+01,3.89E+01
25615,28:05.1,704.076,1.05E+02,4.21E+01,3.89E+01
25616,28:05.2,704.138,1.05E+02,4.21E+01,3.89E+01
25617,28:05.2,704.207,1.05E+02,4.21E+01,3.89E+01
25618,28:05.3,704.264,1.05E+02,4.21E+01,3.89E+01
25619,28:05.4,704.325,1.05E+02,4.21E+01,3.89E+01
25620,28:05.4,704.388,1.05E+02,4.21E+01,3.89E+01
25621,28:05.5,704.45,1.05E+02,4.21E+01,3.89E+01
25622,28:05.5,704.515,1.05E+02,4.20E+01,3.89E+01
25623,28:05.6,704.576,1.05E+02,4.20E+01,3.89E+01
25624,28:05.7,704.638,1.05E+02,4.20E+01,3.89E+01
25625,28:05.7,704.7,1.05E+02,4.20E+01,3.89E+01
25626,28:05.8,704.765,1.05E+02,4.20E+01,3.90E+01
25627,28:05.9,704.833,1.05E+02,4.21E+01,3.90E+01
25628,28:05.9,704.888,1.05E+02,4.21E+01,3.90E+01
25629,28:06.0,704.95,1.05E+02,4.21E+01,3.90E+01
25630,28:06.0,705.013,1.05E+02,4.21E+01,3.90E+01
25631,28:06.1,705.076,1.05E+02,4.21E+01,3.90E+01
25632,28:06.2,705.139,1.05E+02,4.21E+01,3.90E+01
25633,28:06.2,705.201,1.05E+02,4.21E+01,3.91E+01
25634,28:06.3,705.264,1.05E+02,4.21E+01,3.90E+01
25635,28:06.4,705.324,1.05E+02,4.21E+01,3.90E+01
25636,28:06.4,705.387,1.05E+02,4.21E+01,3.90E+01
25637,28:06.5,705.449,1.05E+02,4.21E+01,3.90E+01
25638,28:06.5,705.514,1.05E+02,4.22E+01,3.90E+01
25639,28:06.6,705.575,1.06E+02,4.22E+01,3.90E+01
25640,28:06.7,705.637,1.06E+02,4.22E+01,3.90E+01
25641,28:06.7,705.702,1.06E+02,4.22E+01,3.90E+01
25642,28:06.8,705.764,1.06E+02,4.23E+01,3.90E+01
25643,28:06.9,705.826,1.06E+02,4.23E+01,3.91E+01
25644,28:06.9,705.888,1.06E+02,4.23E+01,3.91E+01
25645,28:07.0,705.949,1.06E+02,4.23E+01,3.91E+01
25646,28:07.0,706.014,1.06E+02,4.23E+01,3.91E+01
25647,28:07.1,706.075,1.06E+02,4.23E+01,3.90E+01
25648,28:07.2,706.138,1.06E+02,4.23E+01,3.90E+01
25649,28:07.2,706.2,1.06E+02,4.23E+01,3.90E+01
25650,28:07.3,706.263,1.06E+02,4.23E+01,3.90E+01
25651,28:07.4,706.325,1.06E+02,4.23E+01,3.91E+01
25652,28:07.4,706.388,1.06E+02,4.23E+01,3.91E+01
25653,28:07.5,706.452,1.06E+02,4.23E+01,3.91E+01
25654,28:07.5,706.511,1.06E+02,4.23E+01,3.91E+01
25655,28:07.6,706.576,1.06E+02,4.24E+01,3.91E+01
25656,28:07.7,706.638,1.06E+02,4.24E+01,3.90E+01
25657,28:07.7,706.702,1.06E+02,4.24E+01,3.91E+01
25658,28:07.8,706.762,1.06E+02,4.24E+01,3.91E+01
25659,28:07.9,706.824,1.06E+02,4.24E+01,3.91E+01
25660,28:07.9,706.888,1.06E+02,4.24E+01,3.91E+01
25661,28:08.0,706.949,1.06E+02,4.25E+01,3.92E+01
25662,28:08.0,707.014,1.06E+02,4.25E+01,3.92E+01
25663,28:08.1,707.075,1.06E+02,4.25E+01,3.92E+01
25664,28:08.2,707.139,1.06E+02,4.25E+01,3.92E+01
25665,28:08.2,707.201,1.06E+02,4.25E+01,3.92E+01
25666,28:08.3,707.263,1.06E+02,4.25E+01,3.92E+01
25667,28:08.4,707.325,1.06E+02,4.25E+01,3.92E+01
25668,28:08.4,707.39,1.06E+02,4.25E+01,3.92E+01
25669,28:08.5,707.452,1.06E+02,4.25E+01,3.92E+01
25670,28:08.5,707.515,1.06E+02,4.26E+01,3.92E+01
25671,28:08.6,707.577,1.06E+02,4.26E+01,3.92E+01
25672,28:08.7,707.64,1.06E+02,4.26E+01,3.93E+01
25673,28:08.7,707.704,1.06E+02,4.26E+01,3.92E+01
25674,28:08.8,707.762,1.06E+02,4.26E+01,3.93E+01
25675,28:08.9,707.824,1.06E+02,4.26E+01,3.93E+01
25676,28:08.9,707.886,1.06E+02,4.26E+01,3.93E+01
25677,28:09.0,707.949,1.06E+02,4.26E+01,3.93E+01
25678,28:09.2,708.124,1.06E+02,4.27E+01,3.93E+01
25679,28:09.2,708.149,1.06E+02,4.27E+01,3.94E+01
25680,28:09.2,708.201,1.06E+02,4.27E+01,3.94E+01
25681,28:09.3,708.264,1.06E+02,4.28E+01,3.94E+01
25682,28:09.4,708.326,1.06E+02,4.28E+01,3.94E+01
25683,28:09.4,708.389,1.06E+02,4.28E+01,3.94E+01
25684,28:09.5,708.452,1.06E+02,4.28E+01,3.94E+01
25685,28:09.5,708.514,1.06E+02,4.28E+01,3.94E+01
25686,28:09.6,708.574,1.06E+02,4.28E+01,3.94E+01
25687,28:09.7,708.637,1.06E+02,4.29E+01,3.94E+01
25688,28:09.7,708.699,1.06E+02,4.29E+01,3.94E+01
25689,28:09.8,708.761,1.06E+02,4.29E+01,3.94E+01
25690,28:09.9,708.824,1.06E+02,4.29E+01,3.95E+01
25691,28:09.9,708.886,1.06E+02,4.29E+01,3.95E+01
25692,28:10.0,708.951,1.06E+02,4.29E+01,3.95E+01
25693,28:10.0,709.014,1.06E+02,4.29E+01,3.95E+01
25694,28:10.1,709.074,1.06E+02,4.29E+01,3.95E+01
25695,28:10.2,709.137,1.06E+02,4.29E+01,3.95E+01
25696,28:10.2,709.199,1.06E+02,4.29E+01,3.95E+01
25697,28:10.3,709.263,1.06E+02,4.29E+01,3.95E+01
25698,28:10.4,709.324,1.06E+02,4.29E+01,3.95E+01
25699,28:10.4,709.391,1.06E+02,4.29E+01,3.95E+01
25700,28:10.5,709.449,1.06E+02,4.29E+01,3.95E+01
25701,28:10.5,709.514,1.06E+02,4.29E+01,3.96E+01
25702,28:10.6,709.576,1.06E+02,4.29E+01,3.96E+01
25703,28:10.7,709.636,1.06E+02,4.29E+01,3.96E+01
25704,28:10.7,709.699,1.06E+02,4.30E+01,3.96E+01
25705,28:10.8,709.763,1.06E+02,4.30E+01,3.96E+01
25706,28:10.9,709.826,1.06E+02,4.30E+01,3.96E+01
25707,28:10.9,709.887,1.06E+02,4.30E+01,3.96E+01
25708,28:11.0,709.95,1.06E+02,4.30E+01,3.96E+01
25709,28:11.0,710.011,1.06E+02,4.30E+01,3.96E+01
25710,28:11.1,710.074,1.07E+02,4.30E+01,3.96E+01
25711,28:11.2,710.139,1.07E+02,4.30E+01,3.96E+01
25712,28:11.2,710.199,1.07E+02,4.31E+01,3.96E+01
25713,28:11.3,710.262,1.07E+02,4.31E+01,3.97E+01
25714,28:11.4,710.326,1.07E+02,4.31E+01,3.97E+01
25715,28:11.4,710.389,1.07E+02,4.31E+01,3.97E+01
25716,28:11.5,710.449,1.07E+02,4.31E+01,3.97E+01
25717,28:11.5,710.513,1.07E+02,4.31E+01,3.97E+01
25718,28:11.6,710.575,1.07E+02,4.31E+01,3.97E+01
25719,28:11.7,710.638,1.07E+02,4.31E+01,3.97E+01
25720,28:11.7,710.703,1.07E+02,4.31E+01,3.97E+01
25721,28:11.8,710.762,1.07E+02,4.31E+01,3.97E+01
25722,28:11.9,710.824,1.07E+02,4.31E+01,3.97E+01
25723,28:11.9,710.889,1.07E+02,4.31E+01,3.97E+01
25724,28:12.0,710.951,1.07E+02,4.31E+01,3.97E+01
25725,28:12.0,711.013,1.07E+02,4.31E+01,3.97E+01
25726,28:12.1,711.075,1.07E+02,4.31E+01,3.97E+01
25727,28:12.2,711.137,1.07E+02,4.31E+01,3.97E+01
25728,28:12.2,711.2,1.07E+02,4.31E+01,3.97E+01
25729,28:12.3,711.264,1.07E+02,4.31E+01,3.97E+01
25730,28:12.4,711.327,1.06E+02,4.31E+01,3.97E+01
25731,28:12.4,711.389,1.03E+02,4.31E+01,3.97E+01
25732,28:12.5,711.452,1.01E+02,4.31E+01,3.97E+01
25733,28:12.5,711.512,9.91E+01,4.31E+01,3.97E+01
25734,28:12.6,711.575,9.71E+01,4.32E+01,3.97E+01
25735,28:12.7,711.639,9.56E+01,4.32E+01,3.96E+01
25736,28:12.7,711.702,9.45E+01,4.32E+01,3.96E+01
25737,28:12.8,711.763,9.33E+01,4.32E+01,3.96E+01
25738,28:12.9,711.826,9.23E+01,4.32E+01,3.97E+01
25739,28:12.9,711.89,9.12E+01,4.32E+01,3.97E+01
25740,28:13.0,711.951,9.07E+01,4.32E+01,3.97E+01
25741,28:13.0,712.015,8.99E+01,4.32E+01,3.97E+01
25742,28:13.1,712.077,8.92E+01,4.33E+01,3.97E+01
25743,28:13.2,712.137,8.86E+01,4.33E+01,3.97E+01
25744,28:13.2,712.201,8.80E+01,4.33E+01,3.97E+01
25745,28:13.3,712.264,8.75E+01,4.33E+01,3.98E+01
25746,28:13.4,712.325,8.70E+01,4.33E+01,3.97E+01
25747,28:13.4,712.387,8.66E+01,4.33E+01,3.97E+01
25748,28:13.5,712.456,8.60E+01,4.33E+01,3.98E+01
25749,28:13.5,712.512,8.56E+01,4.33E+01,3.97E+01
25750,28:13.6,712.577,8.52E+01,4.32E+01,3.97E+01
25751,28:13.7,712.637,8.49E+01,4.32E+01,3.97E+01
25752,28:13.7,712.7,8.46E+01,4.32E+01,3.97E+01
25753,28:13.8,712.765,8.40E+01,4.32E+01,3.97E+01
25754,28:13.9,712.824,8.37E+01,4.33E+01,3.97E+01
25755,28:13.9,712.89,8.33E+01,4.33E+01,3.97E+01
25756,28:14.0,712.952,8.31E+01,4.33E+01,3.97E+01
25757,28:14.2,713.15,8.20E+01,4.33E+01,3.97E+01
25758,28:14.2,713.199,8.19E+01,4.33E+01,3.97E+01
25759,28:14.3,713.264,8.16E+01,4.33E+01,3.97E+01
25760,28:14.4,713.327,8.13E+01,4.33E+01,3.97E+01
25761,28:14.4,713.39,8.09E+01,4.32E+01,3.97E+01
25762,28:14.5,713.452,8.07E+01,4.32E+01,3.97E+01
25763,28:14.5,713.513,8.04E+01,4.32E+01,3.97E+01
25764,28:14.6,713.576,8.01E+01,4.32E+01,3.97E+01
25765,28:14.7,713.638,7.99E+01,4.32E+01,3.97E+01
25766,28:14.7,713.699,7.97E+01,4.32E+01,3.96E+01
25767,28:14.8,713.763,7.94E+01,4.32E+01,3.96E+01
25768,28:14.9,713.827,7.92E+01,4.32E+01,3.96E+01
25769,28:14.9,713.889,7.90E+01,4.32E+01,3.96E+01
25770,28:15.0,713.952,7.87E+01,4.32E+01,3.96E+01
25771,28:15.0,714.013,7.84E+01,4.32E+01,3.96E+01
25772,28:15.1,714.077,7.82E+01,4.32E+01,3.96E+01
25773,28:15.2,714.137,7.80E+01,4.32E+01,3.96E+01
25774,28:15.2,714.201,7.79E+01,4.32E+01,3.96E+01
25775,28:15.3,714.264,7.76E+01,4.32E+01,3.96E+01
25776,28:15.4,714.325,7.73E+01,4.32E+01,3.96E+01
25777,28:15.4,714.391,7.71E+01,4.32E+01,3.96E+01
25778,28:15.5,714.449,7.69E+01,4.32E+01,3.96E+01
25779,28:15.5,714.514,7.67E+01,4.32E+01,3.96E+01
25780,28:15.6,714.576,7.64E+01,4.32E+01,3.96E+01
25781,28:15.7,714.637,7.62E+01,4.32E+01,3.96E+01
25782,28:15.7,714.699,7.61E+01,4.32E+01,3.95E+01
25783,28:15.8,714.763,7.58E+01,4.32E+01,3.96E+01
25784,28:15.9,714.824,7.56E+01,4.32E+01,3.95E+01
25785,28:15.9,714.888,7.54E+01,4.31E+01,3.95E+01
25786,28:16.0,714.95,7.52E+01,4.31E+01,3.95E+01
25787,28:16.0,715.014,7.51E+01,4.31E+01,3.95E+01
25788,28:16.1,715.074,7.48E+01,4.31E+01,3.95E+01
25789,28:16.2,715.137,7.47E+01,4.31E+01,3.94E+01
25790,28:16.2,715.201,7.45E+01,4.31E+01,3.94E+01
25791,28:16.3,715.265,7.43E+01,4.31E+01,3.94E+01
25792,28:16.4,715.327,7.41E+01,4.31E+01,3.94E+01
25793,28:16.4,715.389,7.39E+01,4.31E+01,3.94E+01
25794,28:16.5,715.451,7.38E+01,4.30E+01,3.94E+01
25795,28:16.5,715.513,7.36E+01,4.30E+01,3.94E+01
25796,28:16.6,715.576,7.33E+01,4.30E+01,3.94E+01
25797,28:16.7,715.64,7.33E+01,4.30E+01,3.94E+01
25798,28:16.7,715.699,7.32E+01,4.30E+01,3.94E+01
25799,28:16.8,715.762,7.29E+01,4.30E+01,3.94E+01
25800,28:16.9,715.826,7.27E+01,4.30E+01,3.94E+01
25801,28:16.9,715.888,7.26E+01,4.30E+01,3.94E+01
25802,28:17.0,715.953,7.24E+01,4.30E+01,3.93E+01
25803,28:17.0,716.012,7.22E+01,4.31E+01,3.93E+01
25804,28:17.1,716.077,7.21E+01,4.31E+01,3.93E+01
25805,28:17.2,716.139,7.19E+01,4.31E+01,3.93E+01
25806,28:17.2,716.201,7.18E+01,4.31E+01,3.93E+01
25807,28:17.3,716.263,7.17E+01,4.31E+01,3.93E+01
25808,28:17.4,716.325,7.15E+01,4.31E+01,3.93E+01
25809,28:17.4,716.389,7.13E+01,4.30E+01,3.93E+01
25810,28:17.5,716.449,7.12E+01,4.30E+01,3.93E+01
25811,28:17.5,716.514,7.10E+01,4.30E+01,3.92E+01
25812,28:17.6,716.575,7.08E+01,4.30E+01,3.92E+01
25813,28:17.7,716.64,7.06E+01,4.30E+01,3.92E+01
25814,28:17.7,716.702,7.05E+01,4.30E+01,3.93E+01
25815,28:17.8,716.765,7.04E+01,4.30E+01,3.92E+01
25816,28:17.9,716.825,7.03E+01,4.30E+01,3.92E+01
25817,28:17.9,716.89,7.01E+01,4.30E+01,3.92E+01
25818,28:18.0,716.951,7.00E+01,4.30E+01,3.93E+01
25819,28:18.0,717.013,6.98E+01,4.30E+01,3.92E+01
25820,28:18.1,717.076,6.98E+01,4.30E+01,3.92E+01
25821,28:18.2,717.138,6.95E+01,4.30E+01,3.93E+01
25822,28:18.2,717.199,6.94E+01,4.30E+01,3.92E+01
25823,28:18.3,717.264,6.93E+01,4.30E+01,3.92E+01
25824,28:18.4,717.328,6.92E+01,4.30E+01,3.92E+01
25825,28:18.4,717.388,6.89E+01,4.29E+01,3.92E+01
25826,28:18.5,717.453,6.88E+01,4.29E+01,3.92E+01
25827,28:18.5,717.515,6.87E+01,4.29E+01,3.91E+01
25828,28:18.6,717.576,6.86E+01,4.29E+01,3.91E+01
25829,28:18.7,717.639,6.84E+01,4.29E+01,3.91E+01
25830,28:18.7,717.703,6.82E+01,4.29E+01,3.91E+01
25831,28:18.8,717.762,6.81E+01,4.29E+01,3.90E+01
25832,28:18.9,717.828,6.80E+01,4.29E+01,3.90E+01
25833,28:18.9,717.887,6.78E+01,4.29E+01,3.90E+01
25834,28:19.0,717.949,6.77E+01,4.28E+01,3.90E+01
25835,28:19.2,718.141,6.74E+01,4.28E+01,3.90E+01
25836,28:19.2,718.2,6.72E+01,4.28E+01,3.90E+01
25837,28:19.3,718.263,6.70E+01,4.28E+01,3.90E+01
25838,28:19.4,718.325,6.69E+01,4.28E+01,3.89E+01
25839,28:19.4,718.39,6.68E+01,4.28E+01,3.89E+01
25840,28:19.5,718.45,6.68E+01,4.28E+01,3.90E+01
25841,28:19.5,718.515,6.66E+01,4.28E+01,3.90E+01
25842,28:19.6,718.575,6.65E+01,4.28E+01,3.90E+01
25843,28:19.7,718.637,6.64E+01,4.28E+01,3.89E+01
25844,28:19.7,718.702,6.62E+01,4.28E+01,3.89E+01
25845,28:19.8,718.764,6.61E+01,4.27E+01,3.89E+01
25846,28:19.9,718.825,6.61E+01,4.27E+01,3.89E+01
